Version; FileName ; Size;nr;nAuth; LOC_touched;LOC_Added; Max_locAdded;Avg_locAdded;Churn;MAX_Churn; AVG_Churn;ChgSetSize;Max_chgSetSize;Avg_chgSetSize;Buggy
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;827;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;237;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;508;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;326;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;352;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;509;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;160;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;534;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;132;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;855;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;244;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;94;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;99;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;125;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;291;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;587;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;737;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;267;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;155;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;81;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;242;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;119;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;70;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;134;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;398;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;868;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;405;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;170;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;134;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;158;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;308;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;112;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;96;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;95;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;210;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;285;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;636;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;81;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;280;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;141;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;80;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;433;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;81;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;213;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;171;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;225;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;97;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;540;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;519;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;62;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;63;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;83;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;303;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;180;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;24;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;74;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;30;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;29;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;98;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;161;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;62;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;121;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;137;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;219;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;247;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;156;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;561;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;76;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;48;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;114;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;4086;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;492;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;629;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;122;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;454;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;297;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;247;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;127;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;50;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;63;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;340;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;164;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;137;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;83;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;45;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;150;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;65;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;648;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;82;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;231;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;43;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;120;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;144;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;32;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;120;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;40;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;115;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;39;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;225;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;57;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;38;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;84;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;33;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;254;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;498;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;242;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;318;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;96;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;204;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;119;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;342;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;68;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;231;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;193;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;64;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;816;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;201;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;32;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;30;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;309;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;54;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;180;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;358;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;388;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;305;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;88;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;298;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;163;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;128;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;75;0;0;0;0;0;0;0;0;0;0;0;0;yes
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;291;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;59;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;51;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;105;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;538;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;39;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;103;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;101;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;275;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;343;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;233;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;63;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;368;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;205;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;54;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;87;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;670;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;481;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;214;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;40;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;504;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;225;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;335;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;228;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;906;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;98;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;81;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;172;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;106;0;0;0;0;0;0;0;0;0;0;0;0;no
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;57;0;0;0;0;0;0;0;0;0;0;0;0;no
